id,header_text,description_text,cause,effect,alert_stop_ids,alert_route_ids,alert_start_times,alert_end_times,timestamp,language,text,locations,times,entities,urgency_label,urgency_score,category
KV15:QBUZZ:2025-05-24:3,U-OV: lijnen 74 en 495 stoppen van 10 juni 05:00 uur tot 25 juni 02:00 uur niet op deze halte door werkzaamheden. Stap in bij de tijdelijke halte bij de rotonde Sluyterslaan/Richterslaan of halte Nieuwegein City.,"Oorzaak : Werkzaamheden Werkzaamheden.
Effect : Haltes Stadshuis vervalt.
Maatregelen : 
U-OV: lijnen 74 en 495 stoppen van 10 juni 05:00 uur tot 25 juni 02:00 uur niet op deze halte door werkzaamheden. Stap in bij de tijdelijke halte bij de rotonde Sluyterslaan/Richterslaan of halte Nieuwegein City.
",9.0,8.0,"['2702382', '2702319']","['127554', '106020']","[datetime.datetime(2025, 6, 7, 3, 0)]","[datetime.datetime(2025, 6, 25, 0, 0)]",2025-06-17 21:01:41.350465,nl,"Oorzaak : Werkzaamheden Werkzaamheden.
Effect : Haltes Stadshuis vervalt.
Maatregelen : 
U-OV: lijnen 74 en 495 stoppen van 10 juni 05:00 uur tot 25 juni 02:00 uur niet op deze halte door werkzaamheden. Stap in bij de tijdelijke halte bij de rotonde Sluyterslaan/Richterslaan of halte Nieuwegein City.
","['Stadshuis', 'Sluyterslaan', 'Richterslaan', 'Nieuwegein City']",[],"[('Stadshuis', 'LOC'), ('Sluyterslaan', 'LOC'), ('Richterslaan', 'LOC'), ('Nieuwegein City', 'LOC')]",neutral,0.56,Uncategorized (Noise)
KV15:QBUZZ:2025-05-23:78,"Qbuzz:  Lijn 310 stopt niet op deze halte tot 18 juni 18:00 uur door werkzaamheden. Stap in bij halte Station, Assen.","Oorzaak : Werkzaamheden Werkzaamheden.
Effect : Haltes Graswijk 6, Beilerstraat, Mandemaat, Ziekenhuis en Port Natalweg vervallen.
Maatregelen : 
Qbuzz:  Lijn 310 stopt niet op deze halte tot 18 juni 18:00 uur door werkzaamheden. Stap in bij halte Station, Assen.
",9.0,8.0,"['3105452', '3121733', '3143672', '3136840', '3120134', '3147616', '3120140', '3156005', '3132227', '3143675', '3156023', '3105457', '3121736', '3105432', '3147634', '3128133', '3090318', '3120104', '3121731', '3128134', '3128139', '3128102', '3090315', '3090305', '3136858', '3143673', '3132197', '3143664', '3147604', '3136857', '3132228', '3132229', '3120141', '3105450', '3120133', '3121734', '3147635', '3156029', '3156025', '3136828', '3105451', '3136865', '3143677', '3090313', '3147636', '3147633', '3105456', '3105449', '3128132', '3090316', '3136864', '3128131', '3156022', '3156030', '3155993', '3090314', '3143674', '3147640', '3120135', '3143676', '3121723', '3120116', '3121735', '3132234', '3121732', '3136859', '3136860', '3132226', '3120136', '3128114', '3105420', '3090317', '3147641', '3132233', '3132209', '3128138', '3156024']",['106160'],"[datetime.datetime(2025, 6, 9, 4, 0)]","[datetime.datetime(2025, 6, 18, 16, 0)]",2025-06-17 21:01:42.625630,nl,"Oorzaak : Werkzaamheden Werkzaamheden.
Effect : Haltes Graswijk 6, Beilerstraat, Mandemaat, Ziekenhuis en Port Natalweg vervallen.
Maatregelen : 
Qbuzz:  Lijn 310 stopt niet op deze halte tot 18 juni 18:00 uur door werkzaamheden. Stap in bij halte Station, Assen.
","['Graswijk', 'Beilerstraat', 'Mandemaat', 'Ziekenhuis', 'Port Natalweg', 'Assen']",[],"[('Graswijk', 'LOC'), ('Beilerstraat', 'LOC'), ('Mandemaat', 'LOC'), ('Ziekenhuis', 'LOC'), ('Port Natalweg', 'LOC'), ('Assen', 'LOC')]",neutral,0.509,qbuzz
KV15:CXX:2025-04-29:16,Halte vervallen t/m 30 juni. Vervangende halte: Wogmergouw.,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Halte vervallen t/m 30 juni. Vervangende halte: Wogmergouw.
",9.0,6.0,"['2755238', '2755190']",,"[datetime.datetime(2025, 4, 29, 7, 12)]","[datetime.datetime(2025, 6, 30, 21, 59)]",2025-06-17 21:01:43.441562,nl,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Halte vervallen t/m 30 juni. Vervangende halte: Wogmergouw.
","['W', 'ogmergouw']",[],"[('W', 'LOC'), ('ogmergouw', 'LOC')]",neutral,0.579,vervangende
KV15:QBUZZ:2025-05-23:79,"Qbuzz:  Lijn 310 stopt niet op deze halte tot 18 juni 18:00 uur door werkzaamheden. Stap in bij halte Kerkbrink, Rolde.","Oorzaak : Werkzaamheden Werkzaamheden.
Effect : Haltes Graswijk 6, Beilerstraat, Mandemaat, Ziekenhuis en Port Natalweg vervallen.
Maatregelen : 
Qbuzz:  Lijn 310 stopt niet op deze halte tot 18 juni 18:00 uur door werkzaamheden. Stap in bij halte Kerkbrink, Rolde.
",9.0,8.0,"['3120103', '3147603', '3155991', '3128100', '3136827', '3105419', '3136826', '3132195', '3120102', '3155992', '3105418', '3132196', '3147602', '3128101']",['106160'],"[datetime.datetime(2025, 6, 9, 4, 0)]","[datetime.datetime(2025, 6, 18, 16, 0)]",2025-06-17 21:01:44.269411,nl,"Oorzaak : Werkzaamheden Werkzaamheden.
Effect : Haltes Graswijk 6, Beilerstraat, Mandemaat, Ziekenhuis en Port Natalweg vervallen.
Maatregelen : 
Qbuzz:  Lijn 310 stopt niet op deze halte tot 18 juni 18:00 uur door werkzaamheden. Stap in bij halte Kerkbrink, Rolde.
","['Graswijk', 'Beilerstraat', 'Man', 'demaat', 'Ziekenhuis', 'Port Natalweg', 'Kerkbrink', 'Rolde']",[],"[('Graswijk', 'LOC'), ('Beilerstraat', 'LOC'), ('Man', 'LOC'), ('demaat', 'LOC'), ('Ziekenhuis', 'LOC'), ('Port Natalweg', 'LOC'), ('Kerkbrink', 'LOC'), ('Rolde', 'LOC')]",neutral,0.512,qbuzz
SIRIGM:1148401-2-1085-3,Bus N84 rijdt om vanaf halte Centraal Station. Details: gvb.nl -- Bus N84 runs a diverted route from Centraal Station. Details: gvb.nl,Bus N84 rijdt om vanaf halte Centraal Station. Details: gvb.nl -- Bus N84 runs a diverted route from Centraal Station. Details: gvb.nl,,,"['3153066', '2636584']",,"[datetime.datetime(2025, 2, 8, 4, 0, 59)]","[datetime.datetime(2027, 3, 1, 0, 0)]",2025-06-17 21:01:44.788444,nl,Bus N84 rijdt om vanaf halte Centraal Station. Details: gvb.nl -- Bus N84 runs a diverted route from Centraal Station. Details: gvb.nl,"['Centraal Station', 'Centraal Station']",[],"[('Centraal Station', 'LOC'), ('Centraal Station', 'LOC')]",neutral,0.882,gvb
KV15:KEOLIS:2025-06-06:1,"Syntus: Op 21 juni van 06:00 t/m 23:00 vervallen de haltes De Bilt KNMI, De Bilt Looydijk, De Bilt dr. Letteplein","Oorzaak : onbekend In verband met de braderie op de Hessenweg in De Bilt
Effect : Halte is vervallen
Maatregelen : 
Syntus: Op 21 juni van 06:00 t/m 23:00 vervallen de haltes De Bilt KNMI, De Bilt Looydijk, De Bilt dr. Letteplein
",1.0,7.0,"['2694127', '2694134', '2694131', '2694133', '2694132', '2694128']",['104217'],"[datetime.datetime(2025, 6, 6, 7, 43)]","[datetime.datetime(2025, 6, 21, 21, 0)]",2025-06-17 21:01:45.497649,nl,"Oorzaak : onbekend In verband met de braderie op de Hessenweg in De Bilt
Effect : Halte is vervallen
Maatregelen : 
Syntus: Op 21 juni van 06:00 t/m 23:00 vervallen de haltes De Bilt KNMI, De Bilt Looydijk, De Bilt dr. Letteplein
","['Hessenweg', 'De Bilt', 'De Bilt', 'De Bilt Looydijk', 'De Bilt dr. Letteplein']",[],"[('Hessenweg', 'LOC'), ('De Bilt', 'LOC'), ('De Bilt', 'LOC'), ('KNMI', 'ORG'), ('De Bilt Looydijk', 'LOC'), ('De Bilt dr. Letteplein', 'LOC')]",neutral,0.662,vervangende
KV15:ARR:2025-05-19:1,Lijn 543: halte Teisterbantlaan vervalt van 26 05 t/m 27 06. Alternatief: Waardenburglaan. ,"Lijn 543: halte Teisterbantlaan vervalt van 26 05 t/m 27 06. Alternatief: Waardenburglaan. 
",1.0,8.0,"['3080813', '3080800']",['128068'],"[datetime.datetime(2025, 5, 26, 3, 45)]","[datetime.datetime(2025, 6, 27, 16, 0)]",2025-06-17 21:01:45.926338,nl,"Lijn 543: halte Teisterbantlaan vervalt van 26 05 t/m 27 06. Alternatief: Waardenburglaan. 
","['Te', 'isterbantlaan', 'Waar', 'denburglaan']",[],"[('Te', 'LOC'), ('isterbantlaan', 'LOC'), ('Waar', 'LOC'), ('denburglaan', 'LOC')]",neutral,0.731,Uncategorized (Noise)
SIRIGM:1350251-2-1035-2,Bus 61 rijdt om vanaf halte Ookmeerweg. Oorzaak: Aanrijding derden. Details: gvb.nl -- Bus 61 runs a diverted route from Ookmeerweg. Cause: ,Bus 61 rijdt om vanaf halte Ookmeerweg. Oorzaak: Aanrijding derden. Details: gvb.nl -- Bus 61 runs a diverted route from Ookmeerweg. Cause: Third-party accident. Details: gvb.nl,,,"['2636365', '3152384', '2636355', '2636410', '3153466', '3152631']",,"[datetime.datetime(2025, 6, 9, 20, 43, 22)]","[datetime.datetime(2025, 6, 9, 22, 43, 22)]",2025-06-17 21:01:46.532385,nl,Bus 61 rijdt om vanaf halte Ookmeerweg. Oorzaak: Aanrijding derden. Details: gvb.nl -- Bus 61 runs a diverted route from Ookmeerweg. Cause: Third-party accident. Details: gvb.nl,"['Ookmeerweg', 'Ookmeerweg']",[],"[('Ookmeerweg', 'LOC'), ('Ookmeerweg', 'LOC')]",neutral,0.601,gvb
KV15:ARR:2025-05-20:10,"Deze halte vervalt tijdelijk. Maak gebruik van de halte Onderspekholz, Oude Maar en de halte Spekhofstraat","Deze halte vervalt tijdelijk. Maak gebruik van de halte Onderspekholz, Oude Maar en de halte Spekhofstraat
",1.0,8.0,"['3082754', '3082755']","['127978', '128004']","[datetime.datetime(2025, 3, 10, 4, 0)]","[datetime.datetime(2025, 6, 21, 0, 0)]",2025-06-17 21:01:46.935542,nl,"Deze halte vervalt tijdelijk. Maak gebruik van de halte Onderspekholz, Oude Maar en de halte Spekhofstraat
","['halte', 'Onderspekholz', 'Oude Maar', 'halte', 'Spekhofstraat']",[],"[('halte', 'LOC'), ('Onderspekholz', 'LOC'), ('Oude Maar', 'LOC'), ('halte', 'LOC'), ('Spekhofstraat', 'LOC')]",neutral,0.652,de
KV15:ARR:2025-05-20:11,Deze halte vervalt tijdelijk. Maak gebruik van de halte Kampstraat/Kerk en Spekhofstraat,"Deze halte vervalt tijdelijk. Maak gebruik van de halte Kampstraat/Kerk en Spekhofstraat
",1.0,8.0,['3082772'],['127978'],"[datetime.datetime(2025, 4, 16, 3, 0)]","[datetime.datetime(2025, 6, 21, 0, 0)]",2025-06-17 21:01:47.272746,nl,"Deze halte vervalt tijdelijk. Maak gebruik van de halte Kampstraat/Kerk en Spekhofstraat
","['Kampstraat', 'Ke', 'rk', 'Spekhofstraat']",[],"[('Kampstraat', 'LOC'), ('Ke', 'LOC'), ('rk', 'LOC'), ('Spekhofstraat', 'LOC')]",neutral,0.677,de
KV15:ARR:2025-05-20:12,"Deze halte vervalt tijdelijk. Lijn 27 maakt gebruik van de halte Spekhofstraat en Elbereveldstraat. Lijn 5 van de halte Onderspekholz, Oude Maar, Spekhofstraat en de halte Eucheniusstraat.","Deze halte vervalt tijdelijk. Lijn 27 maakt gebruik van de halte Spekhofstraat en Elbereveldstraat. Lijn 5 van de halte Onderspekholz, Oude Maar, Spekhofstraat en de halte Eucheniusstraat.
",1.0,8.0,"['3082733', '3082732']","['127978', '128004']","[datetime.datetime(2025, 4, 16, 3, 0)]","[datetime.datetime(2025, 6, 21, 0, 0)]",2025-06-17 21:01:47.827490,nl,"Deze halte vervalt tijdelijk. Lijn 27 maakt gebruik van de halte Spekhofstraat en Elbereveldstraat. Lijn 5 van de halte Onderspekholz, Oude Maar, Spekhofstraat en de halte Eucheniusstraat.
","['Spekhofstraat', 'Elbereveldstraat', 'Onderspekholz', 'Oude Maar', 'Spekhofstraat', '', 'halte', 'Eucheniusstraat']",[],"[('Spekhofstraat', 'LOC'), ('Elbereveldstraat', 'LOC'), ('Onderspekholz', 'LOC'), ('Oude Maar', 'LOC'), ('Spekhofstraat', 'LOC'), ('', 'LOC'), ('halte', 'LOC'), ('Eucheniusstraat', 'LOC')]",neutral,0.601,de
SIRIGM:1239401-2-1065-3,Bus N82 rijdt om vanaf halte Jan v.Galenstraat. Details: gvb.nl -- Bus N82 runs a diverted route from Jan v.Galenstraat. Details: gvb.nl,Bus N82 rijdt om vanaf halte Jan v.Galenstraat. Details: gvb.nl -- Bus N82 runs a diverted route from Jan v.Galenstraat. Details: gvb.nl,,,"['2636367', '2636397', '2636336', '2636335', '3152362', '2636383', '3153250', '3152057', '3152038', '3153510']",,"[datetime.datetime(2025, 4, 28, 1, 0)]","[datetime.datetime(2025, 6, 20, 18, 30)]",2025-06-17 21:01:48.382698,nl,Bus N82 rijdt om vanaf halte Jan v.Galenstraat. Details: gvb.nl -- Bus N82 runs a diverted route from Jan v.Galenstraat. Details: gvb.nl,"['Jan v.Galenstraat', 'Jan v.Galenstraat']",[],"[('Jan v.Galenstraat', 'LOC'), ('Jan v.Galenstraat', 'LOC')]",neutral,0.891,gvb
KV15:QBUZZ:2025-06-07:11,Qbuzz: Lijn 103 stopt niet bij deze halte tot 21 juni 13:00 uur door een evenement. Stap in bij halte Murnserdyk.,"Oorzaak : Evenement.
Effect : Haltes Skuniadyk en Bakhuizen vervallen.
Maatregelen : 
Qbuzz: Lijn 103 stopt niet bij deze halte tot 21 juni 13:00 uur door een evenement. Stap in bij halte Murnserdyk.
",1.0,8.0,"['2898017', '2898016']",['120009'],"[datetime.datetime(2025, 6, 20, 17, 0)]","[datetime.datetime(2025, 6, 21, 11, 0)]",2025-06-17 21:01:49.020467,nl,"Oorzaak : Evenement.
Effect : Haltes Skuniadyk en Bakhuizen vervallen.
Maatregelen : 
Qbuzz: Lijn 103 stopt niet bij deze halte tot 21 juni 13:00 uur door een evenement. Stap in bij halte Murnserdyk.
","['Skuniadyk', 'Bakhuizen', 'halte Murnserdyk']",[],"[('Skuniadyk', 'LOC'), ('Bakhuizen', 'LOC'), ('halte Murnserdyk', 'LOC')]",negative,0.513,qbuzz
KV15:QBUZZ:2025-06-07:10,Qbuzz: Lijn 44 stopt niet bij deze halte tot 21 juni 13:00 uur door een evenement. Stap in bij halte Nijbuorren.,"Oorzaak : Evenement.
Effect : Haltes Smitsleane, Mirns, Skuniadyk en Bakhuizen vervallen.
Maatregelen : 
Qbuzz: Lijn 44 stopt niet bij deze halte tot 21 juni 13:00 uur door een evenement. Stap in bij halte Nijbuorren.
",1.0,8.0,"['2898016', '2898021', '2898253', '2898014', '2898020', '2898015', '2898252', '2898017']",['117967'],"[datetime.datetime(2025, 6, 20, 17, 0)]","[datetime.datetime(2025, 6, 21, 11, 0)]",2025-06-17 21:01:49.721028,nl,"Oorzaak : Evenement.
Effect : Haltes Smitsleane, Mirns, Skuniadyk en Bakhuizen vervallen.
Maatregelen : 
Qbuzz: Lijn 44 stopt niet bij deze halte tot 21 juni 13:00 uur door een evenement. Stap in bij halte Nijbuorren.
","['Smitsleane', 'Mirns', 'Skuniadyk', 'Bakhuizen', 'halte Nijbuorren']",[],"[('Smitsleane', 'LOC'), ('Mirns', 'LOC'), ('Skuniadyk', 'LOC'), ('Bakhuizen', 'LOC'), ('halte Nijbuorren', 'LOC')]",neutral,0.597,qbuzz
KV15:RET:2025-05-27:4,I.v.m. een afsluiting V Brienenoordbrug rijdt bus 83/183 ri Kralingse Zoom van 6 jun 21:00 t/m 9 juni een gewijzigde route en heeft vervallen haltes. Plan je reis via www.ret.nl of de RETapp,"Oorzaak : onbekend 
I.v.m. een afsluiting V Brienenoordbrug rijdt bus 83/183 ri Kralingse Zoom van 6 jun 21:00 t/m 9 juni een gewijzigde route en heeft vervallen haltes. Plan je reis via www.ret.nl of de RETapp
",1.0,7.0,"['2941399', '2942115', '3065455', '2941363', '3141778', '2942529', '2942962', '3141679', '3141696', '3141675', '3141677', '2941388', '3141734', '3141793', '3141685', '3141668', '3141469', '3141617', '2946495', '2942113', '2942957', '3141659', '2942116', '3141654', '3141611', '2942760', '2942114', '2942735', '3141718', '2942184', '2941359', '3007034', '3141688', '3141650', '2942536', '3141615', '3141567', '3141655', '2942112', '3141595', '3141612', '3141730', '3141619', '3141596', '3085987', '2942610', '2942150', '3045529', '2942144', '2941340', '2942952', '3085986', '2942129', '3141658', '3141695', '2941356', '3141667', '3141566', '2942120', '3141440', '2941341', '2941389', '3141661', '3141701']",,"[datetime.datetime(2025, 5, 27, 15, 5, 21)]","[datetime.datetime(2025, 6, 10, 3, 0)]",2025-06-17 21:01:50.418463,nl,"Oorzaak : onbekend 
I.v.m. een afsluiting V Brienenoordbrug rijdt bus 83/183 ri Kralingse Zoom van 6 jun 21:00 t/m 9 juni een gewijzigde route en heeft vervallen haltes. Plan je reis via www.ret.nl of de RETapp
","['Bri', 'enenoordbrug', 'Kralingse Zoom']",[],"[('Bri', 'LOC'), ('enenoordbrug', 'LOC'), ('Kralingse Zoom', 'LOC')]",neutral,0.796,ebs
KV15:QBUZZ:2025-06-07:12,Qbuzz: Lijn 103 stopt niet bij deze halte tot 21 juni 13:00 uur door een evenement. Plan je reis: 9292.nl.,"Oorzaak : Evenement.
Effect : Haltes Skuniadyk en Bakhuizen vervallen.
Maatregelen : 
Qbuzz: Lijn 103 stopt niet bij deze halte tot 21 juni 13:00 uur door een evenement. Plan je reis: 9292.nl.
",1.0,8.0,"['2898014', '2898015']",['120009'],"[datetime.datetime(2025, 6, 20, 17, 0)]","[datetime.datetime(2025, 6, 21, 11, 0)]",2025-06-17 21:01:51.036938,nl,"Oorzaak : Evenement.
Effect : Haltes Skuniadyk en Bakhuizen vervallen.
Maatregelen : 
Qbuzz: Lijn 103 stopt niet bij deze halte tot 21 juni 13:00 uur door een evenement. Plan je reis: 9292.nl.
","['Skuniadyk', 'Bakhuizen']",[],"[('Skuniadyk', 'LOC'), ('Bakhuizen', 'LOC')]",neutral,0.514,qbuzz
SIRIGM:1170851-2-1126-3,Bus N82 stopt hier niet. Oorzaak: Werkzaamheden. Details: gvb.nl -- Stop not served by bus N82. Cause: Works. Details: gvb.nl,Bus N82 stopt hier niet. Oorzaak: Werkzaamheden. Details: gvb.nl -- Stop not served by bus N82. Cause: Works. Details: gvb.nl,,,"['3152910', '2953525']",,"[datetime.datetime(2025, 2, 27, 11, 42, 52)]","[datetime.datetime(2025, 6, 20, 15, 0)]",2025-06-17 21:01:51.550147,nl,Bus N82 stopt hier niet. Oorzaak: Werkzaamheden. Details: gvb.nl -- Stop not served by bus N82. Cause: Works. Details: gvb.nl,[],[],[],negative,0.687,gvb
KV15:ARR:2025-05-28:3,Halte vervalt 2 juni t/m 18 juli; vervangende halte Sprang Kruispunt en halte Jan de Rooijstraat en tijdelijke halte in de Bevrijdingsweg,"Halte vervalt 2 juni t/m 18 juli; vervangende halte Sprang Kruispunt en halte Jan de Rooijstraat en tijdelijke halte in de Bevrijdingsweg
",1.0,8.0,"['3125473', '3125490', '3125489', '3093339', '3117380', '3117382', '3125476', '3093338', '3117381', '3093340', '3117371', '3117370', '3093319', '3093323', '3093325', '3125492', '3117367', '3125471']","['129510', '127812']","[datetime.datetime(2025, 5, 28, 11, 4)]","[datetime.datetime(2025, 7, 18, 22, 59)]",2025-06-17 21:01:52.053270,nl,"Halte vervalt 2 juni t/m 18 juli; vervangende halte Sprang Kruispunt en halte Jan de Rooijstraat en tijdelijke halte in de Bevrijdingsweg
","['Sprang Kruispunt', 'Jan de Rooijstraat', 'Bevrijdingsweg']",[],"[('Sprang Kruispunt', 'LOC'), ('Jan de Rooijstraat', 'LOC'), ('Bevrijdingsweg', 'LOC')]",neutral,0.628,vervalt
